2.0,7.0,0.0,0.749608246,0.0,0,0,0,0,0.749608246,0,0
2.0,8.0,0.0,1.042558441,0.0,0,0,0,0,1.042558441,0,0
2.0,9.0,558.0,0.975821428,0.0,0,0,0,0,0.975821428,0,0
2.0,10.0,774.0,0.822568763,0.0,0,0,0,0,0.822568763,0,0
2.0,11.0,870.0,0.814913808,0.0,0,0,0,0,0.814913808,0,0
2.0,12.0,915.0,0.829634338,0.0,0,0,0,0,0.829634338,0,0
2.0,13.0,929.0,0.814788399,0.2444365197,0,0,0,0,0.5703518793,0,0
2.0,14.0,917.0,0.792035895,0.4820472882,0,0,0,0,0.5544251265,0,0
2.0,15.0,876.0,0.792231247,0.7197166623,0,0,0,0,0.5545618729,0,0
2.0,16.0,786.0,0.854486111,0.9760624955999999,0,0,0,0,0.5981402777,0,0
2.0,17.0,586.0,1.083675159,1.3011650433,0,0,0,0,0.7585726113,0,0
2.0,18.0,0.0,1.50275718,1.7519921972999999,0,0,0,0,1.051930026,0,0
2.0,19.0,0.0,1.777478196,2.2852356561,0,0,0,0,1.2442347372,0,0
2.0,20.0,0.0,1.728572974,0,0,0,0,0,4.0138086301,0,0
2.0,21.0,0.0,1.600127698,0.0,0,0,0,0,1.600127698,0,0
2.0,22.0,0.0,1.458262622,0.0,0,0,0,0,1.458262622,0,0
2.0,23.0,0.0,1.181615917,0.0,0,0,0,0,1.181615917,0,0
2.0,24.0,0.0,0.906894026,0.0,0,0,0,0,0.906894026,0,0
3.0,1.0,0.0,0.639387689,0.0,0,0,0,0,0.639387689,0,0
3.0,2.0,0.0,0.541886958,0.0,0,0,0,0,0.541886958,0,0
3.0,3.0,0.0,0.508783035,0.0,0,0,0,0,0.508783035,0,0
3.0,4.0,0.0,0.503727159,0.0,0,0,0,0,0.503727159,0,0
3.0,5.0,0.0,0.509233861,0.0,0,0,0,0,0.509233861,0,0
3.0,6.0,0.0,0.562795063,0.0,0,0,0,0,0.562795063,0,0
3.0,7.0,0.0,0.75471374,0.0,0,0,0,0,0.75471374,0,0
3.0,8.0,0.0,1.06187475,0.0,0,0,0,0,1.06187475,0,0
3.0,9.0,543.0,0.988257941,0.0,0,0,0,0,0.988257941,0,0
3.0,10.0,758.0,0.826396787,0.0,0,0,0,0,0.826396787,0,0
3.0,11.0,853.0,0.819110894,0.0,0,0,0,0,0.819110894,0,0
3.0,12.0,897.0,0.829634338,0.0,0,0,0,0,0.829634338,0,0
3.0,13.0,911.0,0.814788399,0.2444365197,0,0,0,0,0.5703518793,0,0
3.0,14.0,899.0,0.792035895,0.4820472882,0,0,0,0,0.5544251265,0,0
3.0,15.0,859.0,0.792231247,0.7197166623,0,0,0,0,0.5545618729,0,0
3.0,16.0,771.0,0.854486111,0.9760624955999999,0,0,0,0,0.5981402777,0,0
3.0,17.0,574.0,1.083675159,1.3011650433,0,0,0,0,0.7585726113,0,0
3.0,18.0,0.0,1.50275718,1.7519921972999999,0,0,0,0,1.051930026,0,0
3.0,19.0,0.0,1.777478196,2.2852356561,0,0,0,0,1.2442347372,0,0
3.0,20.0,0.0,1.728572974,0,0,0,0,0,4.0138086301,0,0
3.0,21.0,0.0,1.600127698,0.0,0,0,0,0,1.600127698,0,0
3.0,22.0,0.0,1.458262622,0.0,0,0,0,0,1.458262622,0,0
3.0,23.0,0.0,1.181615917,0.0,0,0,0,0,1.181615917,0,0
3.0,24.0,0.0,0.906894026,0.0,0,0,0,0,0.906894026,0,0
4.0,1.0,0.0,0.640132828,0.0,0,0,0,0,0.640132828,0,0
4.0,2.0,0.0,0.54334099,0.0,0,0,0,0,0.54334099,0,0
4.0,3.0,0.0,0.512714778,0.0,0,0,0,0,0.512714778,0,0
4.0,4.0,0.0,0.51202163,0.0,0,0,0,0,0.51202163,0,0
4.0,5.0,0.0,0.520324594,0.0,0,0,0,0,0.520324594,0,0
4.0,6.0,0.0,0.575500456,0.0,0,0,0,0,0.575500456,0,0
4.0,7.0,0.0,0.796507517,0.0,0,0,0,0,0.796507517,0,0
4.0,8.0,0.0,1.063999488,0.0,0,0,0,0,1.063999488,0,0
4.0,9.0,540.0,0.998187878,0.0,0,0,0,0,0.998187878,0,0
4.0,10.0,757.0,0.839781905,0.0,0,0,0,0,0.839781905,0,0
4.0,11.0,854.0,0.836989869,0.0,0,0,0,0,0.836989869,0,0
4.0,12.0,901.0,0.829634338,0.0,0,0,0,0,0.829634338,0,0
4.0,13.0,917.0,0.814788399,0.2444365197,0,0,0,0,0.5703518793,0,0
4.0,14.0,907.0,0.792035895,0.4820472882,0,0,0,0,0.5544251265,0,0
4.0,15.0,868.0,0.792231247,0.7197166623,0,0,0,0,0.5545618729,0,0
4.0,16.0,782.0,0.854486111,0.9760624955999999,0,0,0,0,0.5981402777,0,0
4.0,17.0,589.0,1.083675159,1.3011650433,0,0,0,0,0.7585726113,0,0
4.0,18.0,0.0,1.50275718,1.7519921972999999,0,0,0,0,1.051930026,0,0
4.0,19.0,0.0,1.777478196,2.2852356561,0,0,0,0,1.2442347372,0,0
4.0,20.0,0.0,1.728572974,0,0,0,0,0,4.0138086301,0,0
4.0,21.0,0.0,1.600127698,0.0,0,0,0,0,1.600127698,0,0
4.0,22.0,0.0,1.458262622,0.0,0,0,0,0,1.458262622,0,0
4.0,23.0,0.0,1.181615917,0.0,0,0,0,0,1.181615917,0,0
4.0,24.0,0.0,0.906894026,0.0,0,0,0,0,0.906894026,0,0
5.0,1.0,0.0,0.636468899,0.0,0,0,0,0,0.636468899,0,0
5.0,2.0,0.0,0.539640481,0.0,0,0,0,0,0.539640481,0,0
5.0,3.0,0.0,0.511874707,0.0,0,0,0,0,0.511874707,0,0
5.0,4.0,0.0,0.513911946,0.0,0,0,0,0,0.513911946,0,0
5.0,5.0,0.0,0.519185202,0.0,0,0,0,0,0.519185202,0,0
5.0,6.0,0.0,0.577349292,0.0,0,0,0,0,0.577349292,0,0
5.0,7.0,0.0,0.799006089,0.0,0,0,0,0,0.799006089,0,0
5.0,8.0,0.0,1.068326845,0.0,0,0,0,0,1.068326845,0,0
5.0,9.0,543.0,0.99843759,0.0,0,0,0,0,0.99843759,0,0
5.0,10.0,762.0,0.839260695,0.0,0,0,0,0,0.839260695,0,0
5.0,11.0,860.0,0.831138903,0.0,0,0,0,0,0.831138903,0,0
5.0,12.0,907.0,0.829634338,0.0,0,0,0,0,0.829634338,0,0
5.0,13.0,923.0,0.814788399,0.2444365197,0,0,0,0,0.5703518793,0,0
5.0,14.0,914.0,0.792035895,0.4820472882,0,0,0,0,0.5544251265,0,0
5.0,15.0,875.0,0.792231247,0.7197166623,0,0,0,0,0.5545618729,0,0
5.0,16.0,788.0,0.854486111,0.9760624955999999,0,0,0,0,0.5981402777,0,0
5.0,17.0,595.0,1.083675159,1.3011650433,0,0,0,0,0.7585726113,0,0
5.0,18.0,0.0,1.50275718,1.7519921972999999,0,0,0,0,1.051930026,0,0
5.0,19.0,0.0,1.777478196,2.2852356561,0,0,0,0,1.2442347372,0,0
5.0,20.0,0.0,1.728572974,0,0,0,0,0,4.0138086301,0,0
5.0,21.0,0.0,1.600127698,0.0,0,0,0,0,1.600127698,0,0
5.0,22.0,0.0,1.458262622,0.0,0,0,0,0,1.458262622,0,0
5.0,23.0,0.0,1.181615917,0.0,0,0,0,0,1.181615917,0,0
5.0,24.0,0.0,0.906894026,0.0,0,0,0,0,0.906894026,0,0
6.0,1.0,0.0,0.64209458,0.0,0,0,0,0,0.64209458,0,0
6.0,2.0,0.0,0.54836873,0.0,0,0,0,0,0.54836873,0,0
6.0,3.0,0.0,0.52006589,0.0,0,0,0,0,0.52006589,0,0
6.0,4.0,0.0,0.517520942,0.0,0,0,0,0,0.517520942,0,0
6.0,5.0,0.0,0.527524306,0.0,0,0,0,0,0.527524306,0,0
6.0,6.0,0.0,0.586115648,0.0,0,0,0,0,0.586115648,0,0
6.0,7.0,0.0,0.780049371,0.0,0,0,0,0,0.780049371,0,0
6.0,8.0,0.0,1.097118169,0.0,0,0,0,0,1.097118169,0,0
6.0,9.0,562.0,1.02356159,0.0,0,0,0,0,1.02356159,0,0
6.0,10.0,780.0,0.858624391,0.0,0,0,0,0,0.858624391,0,0
6.0,11.0,877.0,0.850822763,0.0,0,0,0,0,0.850822763,0,0
6.0,12.0,922.0,0.829634338,0.0,0,0,0,0,0.829634338,0,0
6.0,13.0,937.0,0.814788399,0.2444365197,0,0,0,0,0.5703518793,0,0
6.0,14.0,926.0,0.792035895,0.4820472882,0,0,0,0,0.5544251265,0,0
6.0,15.0,886.0,0.792231247,0.7197166623,0,0,0,0,0.5545618729,0,0
6.0,16.0,799.0,0.854486111,0.9760624955999999,0,0,0,0,0.5981402777,0,0
6.0,17.0,607.0,1.083675159,1.3011650433,0,0,0,0,0.7585726113,0,0
6.0,18.0,0.0,1.50275718,1.7519921972999999,0,0,0,0,1.051930026,0,0
6.0,19.0,0.0,1.777478196,2.2852356561,0,0,0,0,1.2442347372,0,0
6.0,20.0,0.0,1.728572974,0,0,0,0,0,4.0138086301,0,0
6.0,21.0,0.0,1.600127698,0.0,0,0,0,0,1.600127698,0,0
6.0,22.0,0.0,1.458262622,0.0,0,0,0,0,1.458262622,0,0
6.0,23.0,0.0,1.181615917,0.0,0,0,0,0,1.181615917,0,0
6.0,24.0,0.0,0.906894026,0.0,0,0,0,0,0.906894026,0,0
7.0,1.0,0.0,0.644987703,0.0,0,0,0,0,0.644987703,0,0
7.0,2.0,0.0,0.546082407,0.0,0,0,0,0,0.546082407,0,0
7.0,3.0,0.0,0.515275122,0.0,0,0,0,0,0.515275122,0,0
7.0,4.0,0.0,0.513842829,0.0,0,0,0,0,0.513842829,0,0
7.0,5.0,0.0,0.523905213,0.0,0,0,0,0,0.523905213,0,0
7.0,6.0,0.0,0.58081271,0.0,0,0,0,0,0.58081271,0,0
7.0,7.0,0.0,0.780465348,0.0,0,0,0,0,0.780465348,0,0
7.0,8.0,0.0,1.081674189,0.0,0,0,0,0,1.081674189,0,0
7.0,9.0,178.0,1.033560797,0.0,0,0,0,0,1.033560797,0,0
7.0,10.0,335.0,0.892249331,0.0,0,0,0,0,0.892249331,0,0
7.0,11.0,808.0,0.890581509,0.0,0,0,0,0,0.890581509,0,0
7.0,12.0,761.0,0.882123098,0.0,0,0,0,0,0.882123098,0,0
7.0,13.0,779.0,0.862598906,0.2587796718,0,0,0,0,0.6038192341999999,0,0
7.0,14.0,902.0,0.835623927,0.5094668498999999,0,0,0,0,0.5849367489,0,0
7.0,15.0,854.0,0.831356819,0.7588738955999998,0,0,0,0,0.5819497733000001,0,0
7.0,16.0,586.0,0.891545084,1.0263374207999998,0,0,0,0,0.6240815587999999,0,0
7.0,17.0,158.0,1.119593078,1.3622153441999998,0,0,0,0,0.7837151546000001,0,0
7.0,18.0,0.0,1.53810911,1.8236480771999997,0,0,0,0,1.076676377,0,0
7.0,19.0,0.0,1.811788512,2.3671846307999997,0,0,0,0,1.2682519584,0,0
7.0,20.0,0.0,1.762817728,0,0,0,0,0,4.1300023588,0,0
7.0,21.0,0.0,1.634983069,0.0,0,0,0,0,1.634983069,0,0
7.0,22.0,0.0,1.49386948,0.0,0,0,0,0,1.49386948,0,0
7.0,23.0,0.0,1.209909129,0.0,0,0,0,0,1.209909129,0,0
7.0,24.0,0.0,0.922428871,0.0,0,0,0,0,0.922428871,0,0
