1.0,1.0,0.0,0.642567641,0.0,0.0,0.0,0.0,0,0.642567641,0,0,0
1.0,2.0,0.0,0.533317625,0.0,0.0,0.0,0.0,0,0.533317625,0,0,0
1.0,3.0,0.0,0.499238163,0.0,0.0,0.0,0.0,0,0.499238163,0,0,0
1.0,4.0,0.0,0.497171481,0.0,0.0,0.0,0.0,0,0.497171481,0,0,0
1.0,5.0,0.0,0.506718908,0.0,0.0,0.0,0.0,0,0.506718908,0,0,0
1.0,6.0,0.0,0.566398997,0.0,0.0,0.0,0.0,0,0.566398997,0,0,0
1.0,7.0,0.0,0.795969391,0.0,0.0,0.0,0.0,0,0.795969391,0,0,0
1.0,8.0,0.0,1.098690259,0.0,0.0,0.0,0.0,0,1.098690259,0,0,0
1.0,9.0,0.0,1.028724344,0.0,0.143215445026059,0.143215445026059,0.12889390052345312,0,0.899830443476547,0,0,0
1.0,10.0,8.0,0.877767974,0.0,0.6333411147094495,0.6333411147094495,0.5700070032385046,0,0.30776097076149533,0,0,0
1.0,11.0,421.0,0.871752881,0.0,2.5142416961980096,2.5142416961980096,2.2628175265782087,0,-1.3910646455782087,0,0,0
1.0,12.0,0.0,0.882123098,0.0,0.44268593785431043,0.44268593785431043,0.3984173440688794,0,0.4837057539311206,0,0,0
1.0,13.0,0.0,0.862598906,0.21969242613206022,0.7143405331865997,0.7143405331865997,0.6429064798679398,0,0.0,0,0,0.25468665054400175
1.0,14.0,177.0,0.835623927,0,2.5004020243090967,2.5004020243090967,2.250361821878187,0,-1.195045468746127,0,0,0
1.0,15.0,170.0,0.831356819,0,2.2462863284403998,2.2462863284403998,2.02165769559636,0,-1.1903008765963599,0,0,0
1.0,16.0,61.0,0.891545084,0,1.0871209625149898,1.0871209625149898,0.9784088662634909,0,-0.0868637822634909,0,0,0
1.0,17.0,0.0,1.119593078,0.3358779234,0.271946782230846,0.271946782230846,0.2447521040077614,0,0.5389630505922387,0,0,0.3
1.0,18.0,0.0,1.53810911,0.7973106564,0.0,0.0,0.0,0,1.076676377,0,0,0.3
1.0,19.0,0.0,1.811788512,1.34084721,0.0,0.0,0.0,0,1.2682519584,0,0,0.3
1.0,20.0,0.0,1.762817728,0,0.0,0.0,0.0,0,3.1036649379999997,0,0,0
1.0,21.0,0.0,1.634983069,0.0,0.0,0.0,0.0,0,1.634983069,0,0,0
1.0,22.0,0.0,1.49386948,0.0,0.0,0.0,0.0,0,1.49386948,0,0,0
1.0,23.0,0.0,1.209909129,0.0,0.0,0.0,0.0,0,1.209909129,0,0,0
1.0,24.0,0.0,0.922428871,0.0,0.0,0.0,0.0,0,0.922428871,0,0,0
2.0,1.0,0.0,0.635993957,0.0,0.0,0.0,0.0,0,0.635993957,0,0,0
2.0,2.0,0.0,0.527218759,0.0,0.0,0.0,0.0,0,0.527218759,0,0,0
2.0,3.0,0.0,0.485139683,0.0,0.0,0.0,0.0,0,0.485139683,0,0,0
2.0,4.0,0.0,0.480229638,0.0,0.0,0.0,0.0,0,0.480229638,0,0,0
2.0,5.0,0.0,0.487740983,0.0,0.0,0.0,0.0,0,0.487740983,0,0,0
2.0,6.0,0.0,0.543698774,0.0,0.0,0.0,0.0,0,0.543698774,0,0,0
2.0,7.0,0.0,0.749608246,0.0,0.0,0.0,0.0,0,0.749608246,0,0,0
2.0,8.0,0.0,1.042558441,0.0,0.0,0.0,0.0,0,1.042558441,0,0,0
2.0,9.0,558.0,0.975821428,0.0,0.861816375815546,0.861816375815546,0.7756347382339914,0,0.20018668976600862,0,0,0
2.0,10.0,774.0,0.822568763,0.0,1.8795669140209157,1.8795669140209157,1.691610222618824,0,-0.8690414596188241,0,0,0
2.0,11.0,870.0,0.814913808,0.0,2.6946161458717737,2.6946161458717737,2.4251545312845963,0,-1.6102407232845963,0,0,0
2.0,12.0,915.0,0.829634338,0.0,3.219444813672936,3.219444813672936,2.8975003323056425,0,-2.0678659943056426,0,0,0
2.0,13.0,929.0,0.814788399,0,3.4095310277138475,3.4095310277138475,3.068577924942463,0,-2.253789525942463,0,0,0
2.0,14.0,917.0,0.792035895,0,3.2442885619157087,3.2442885619157087,2.919859705724138,0,-2.127823810724138,0,0,0
2.0,15.0,876.0,0.792231247,0,2.74824435728368,2.74824435728368,2.4734199215553123,0,-1.6811886745553122,0,0,0
2.0,16.0,786.0,0.854486111,0,1.949987251163906,1.949987251163906,1.7549885260475155,0,-0.9005024150475155,0,0,0
2.0,17.0,586.0,1.083675159,0.23585786019774047,0.9420192208913994,0.9420192208913994,0.8478172988022595,0,0.0,0,0,0.21764627364475783
2.0,18.0,0.0,1.50275718,0.6866850141977404,0.0,0.0,0.0,0,1.051930026,0,0,0.3
2.0,19.0,0.0,1.777478196,1.2199284729977404,0.0,0.0,0.0,0,1.2442347372,0,0,0.3
2.0,20.0,0.0,1.728572974,0,0.0,0.0,0.0,0,2.9485014469977404,0,0,0
2.0,21.0,0.0,1.600127698,0.0,0.0,0.0,0.0,0,1.600127698,0,0,0
2.0,22.0,0.0,1.458262622,0.0,0.0,0.0,0.0,0,1.458262622,0,0,0
2.0,23.0,0.0,1.181615917,0.0,0.0,0.0,0.0,0,1.181615917,0,0,0
2.0,24.0,0.0,0.906894026,0.0,0.0,0.0,0.0,0,0.906894026,0,0,0
3.0,1.0,0.0,0.639387689,0.0,0.0,0.0,0.0,0,0.639387689,0,0,0
3.0,2.0,0.0,0.541886958,0.0,0.0,0.0,0.0,0,0.541886958,0,0,0
3.0,3.0,0.0,0.508783035,0.0,0.0,0.0,0.0,0,0.508783035,0,0,0
